alert_key,probability
367533,0.032284223
359389,0.03235237
352715,0.03235705
353596,0.03235705
354468,0.03235705
357525,0.03235705
374525,0.032570302
364467,0.032686736
358731,0.03278212
367893,0.033145636
376644,0.033315513
376785,0.03374771
353388,0.033890896
359950,0.033890896
376080,0.03429141
359674,0.03436739
354669,0.03436739
354262,0.03436739
364038,0.03437244
361273,0.034605756
368682,0.034779944
358721,0.03481478
353385,0.03492689
357682,0.03492689
369990,0.0349497
359647,0.0350129
355388,0.0350129
354628,0.0350129
356050,0.0350129
362925,0.0350129
355179,0.03526806
360037,0.03526806
357489,0.03526806
357321,0.03526806
356384,0.03526806
364729,0.03526806
354402,0.03526806
364251,0.03526806
363315,0.03526806
353084,0.03526806
360235,0.035285648
364048,0.035361964
375891,0.035530318
355090,0.03634442
353494,0.03634442
357788,0.03634442
355633,0.03634442
354143,0.03634442
362725,0.036377136
355558,0.036377136
361711,0.036377136
359134,0.036377136
362002,0.036377136
360846,0.036377136
364035,0.036377136
356779,0.036377136
358232,0.036377136
360402,0.036377136
358842,0.036377136
359853,0.036377136
377761,0.036565557
358214,0.03671517
376304,0.036748115
358993,0.036996774
374936,0.03731236
365467,0.037457336
366252,0.03778036
364455,0.037832435
363441,0.037832435
355740,0.037832435
364163,0.037832435
354795,0.037832435
360492,0.038177628
372124,0.038220853
353386,0.038782753
376098,0.04011275
364673,0.040217757
357628,0.04046553
366687,0.04061584
364976,0.04063331
357498,0.040634472
355801,0.040634472
360069,0.040634472
358457,0.040634472
357101,0.040634472
356413,0.040634472
374428,0.040738184
355724,0.040814325
360286,0.040814325
356630,0.040814325
358621,0.040814325
357320,0.040814325
355417,0.040814325
363338,0.040814325
358059,0.040814325
352302,0.04091669
353043,0.04091669
368724,0.04099415
367897,0.041180998
365876,0.04126582
364031,0.041413568
378410,0.04144796
361837,0.04154494
364295,0.04154494
363898,0.04220957
376490,0.04354938
367421,0.043559883
356058,0.04364312
355404,0.04364312
355181,0.04447674
352685,0.04447674
357490,0.04447674
363756,0.04447674
354431,0.04447674
360065,0.04447674
357094,0.04447674
355794,0.04447674
355822,0.044589683
360088,0.044589683
354465,0.044589683
356429,0.044589683
355215,0.044589683
357122,0.044589683
356637,0.044647146
372347,0.0447648
368577,0.0453743
371280,0.04555574
371626,0.04564972
355384,0.04646179
376073,0.046618443
375311,0.046857
366823,0.04776004
366696,0.04845185
354818,0.04925141
357883,0.04925141
356966,0.04933881
361589,0.04933881
362242,0.04933881
363476,0.04933881
358740,0.04933881
353545,0.049456745
356944,0.04957606
366624,0.049753886
359506,0.04995952
375306,0.050212514
377933,0.05058435
368901,0.05156908
354047,0.05162677
358034,0.0522156
357285,0.0522156
373256,0.05242631
358828,0.05249214
370153,0.0525211
371749,0.052567545
370243,0.05267983
364454,0.053287383
362855,0.053287383
369808,0.053680886
359605,0.05386219
356014,0.05386219
369145,0.054632418
368524,0.05494328
357221,0.05525146
367543,0.055378567
375035,0.05545563
367691,0.05546729
367217,0.05547074
370161,0.056338873
365578,0.056457028
363753,0.056588415
358453,0.056588415
352870,0.05683919
374575,0.057253458
367418,0.057332605
372812,0.05771978
374463,0.05799436
364304,0.058813445
356409,0.058813445
355793,0.058813445
358454,0.058813445
357091,0.058813445
360064,0.058813445
363754,0.058813445
362285,0.058835108
365617,0.058876902
378407,0.058974672
373444,0.059641793
369593,0.060129162
354673,0.060745995
363284,0.060745995
359607,0.060745995
363149,0.060745995
356016,0.060745995
352330,0.060745995
363346,0.060745995
359785,0.060745995
354435,0.060745995
356249,0.060745995
361851,0.060745995
357493,0.060745995
363759,0.060745995
358005,0.060745995
369464,0.060959715
354679,0.060987465
372794,0.061936114
377432,0.06204422
357870,0.06219356
371421,0.062414948
375460,0.06262585
374577,0.062745415
374600,0.06282582
377808,0.0631284
369186,0.063356474
361822,0.06343184
370276,0.06360522
365579,0.06382601
370256,0.064432055
365349,0.06452923
369617,0.064546786
367888,0.06473991
358253,0.06475687
370918,0.06507957
372959,0.065081574
365750,0.065176286
366062,0.06701534
373254,0.06704276
355667,0.06725254
358421,0.06725254
360029,0.06725254
363682,0.06725254
357058,0.06725254
374929,0.06784503
373237,0.06812026
376890,0.068410195
377801,0.069032855
367574,0.06923802
356749,0.07078146
359831,0.07078146
367422,0.072403714
375931,0.07315408
367170,0.073753946
374464,0.07433751
364678,0.07450802
357313,0.07450802
362208,0.07450802
352329,0.07450802
359668,0.07450802
359247,0.07450802
360979,0.07450802
354254,0.07450802
353072,0.07450802
362918,0.07450802
354652,0.07450802
356065,0.07450802
355413,0.07450802
373804,0.075810775
355557,0.076122336
352494,0.076122336
377954,0.07763103
354178,0.07778177
356950,0.078046866
367370,0.07818028
369395,0.07844815
375995,0.07902786
372636,0.07906184
374429,0.07956214
368544,0.07959847
369619,0.079705305
369455,0.08000591
361707,0.08084468
362724,0.08084468
364996,0.08084468
378106,0.0810968
355411,0.08116602
356624,0.08116602
366077,0.08116953
354820,0.08152038
358252,0.08152038
357885,0.08152038
362151,0.08152038
368742,0.08156618
367726,0.08186283
369816,0.08318741
373405,0.08342151
359131,0.08356503
358228,0.08356503
360400,0.08356503
361998,0.08356503
360843,0.08356503
364032,0.08356503
364995,0.08356503
370724,0.08401015
372901,0.08591786
373383,0.08620297
371622,0.08773255
365771,0.08775415
377454,0.08875233
377351,0.08889052
372803,0.08947434
369344,0.08969803
365908,0.089698434
369945,0.08973493
377798,0.09000987
373805,0.09026315
373825,0.09140481
364612,0.09150103
368990,0.09167024
377610,0.092420004
376640,0.09242924
358229,0.092677295
364033,0.092677295
359369,0.092677295
376215,0.09270967
375567,0.09327721
378082,0.09409146
362871,0.09434893
361144,0.09434893
361574,0.09434893
362152,0.09434893
364475,0.09434893
369323,0.094582535
373235,0.09462335
375292,0.094651386
368098,0.09468092
360562,0.0947596
361551,0.0947596
359370,0.0947596
366676,0.09491423
365251,0.09560516
375409,0.096135065
354801,0.09623899
365326,0.096364506
377604,0.0967374
366516,0.09680235
366717,0.097704545
370834,0.097713895
366707,0.098529175
358071,0.099142745
355434,0.099142745
356075,0.099142745
359680,0.099142745
363923,0.099142745
356642,0.099142745
378404,0.09941672
361709,0.099734604
367398,0.100402996
371289,0.10083121
352704,0.10098741
354452,0.10098741
355201,0.10098741
371058,0.101024404
372843,0.101469114
357862,0.10158228
375901,0.10211581
365618,0.102405205
368745,0.10305194
374116,0.1031406
367552,0.1038021
370551,0.10437465
368414,0.104392506
367389,0.10443925
366859,0.10456869
356753,0.10505825
367410,0.10517104
366598,0.105205454
366121,0.10538789
371969,0.106278606
361282,0.10655536
352880,0.10690547
372702,0.10783801
374098,0.10886847
367003,0.10892071
369187,0.10946544
375315,0.11011693
370380,0.110200115
370266,0.11020914
367518,0.11049874
361617,0.1106755
364223,0.1106755
369472,0.110845864
366125,0.11091416
371405,0.1111557
372540,0.11152643
376216,0.11159539
370733,0.1116494
366082,0.11221204
369299,0.11272259
376235,0.11297122
366666,0.1132526
354780,0.11329054
368422,0.11355333
372678,0.11439978
371773,0.11452964
366821,0.11523895
360393,0.115580946
376919,0.11583484
369177,0.116772436
359854,0.11751616
363588,0.11751616
360847,0.11751616
357702,0.11751616
352497,0.11751616
356781,0.11751616
354045,0.11751616
354968,0.11751616
353407,0.11751616
362727,0.11751616
358233,0.11751616
364999,0.11751616
362003,0.11751616
359135,0.11751616
355559,0.11751616
364036,0.11751616
373121,0.11849987
366104,0.118845865
376684,0.11898405
369876,0.11971872
377775,0.12014669
377464,0.120158166
377202,0.12051272
359377,0.12067428
360567,0.12067428
362864,0.12067428
362136,0.12067428
361559,0.12067428
355755,0.12067428
359771,0.12067428
364462,0.12067428
356225,0.12067428
361129,0.12067428
372130,0.12147776
370913,0.122025944
374328,0.12273051
368043,0.122784145
378102,0.124209516
362125,0.12441148
361152,0.12441148
362848,0.12441148
361545,0.12441148
361145,0.12441148
359365,0.12441148
370005,0.1254438
377196,0.12552056
371926,0.12571274
365262,0.12624297
370220,0.12639897
373238,0.12781581
376811,0.12787485
364993,0.12788603
373654,0.12808836
371801,0.12840904
365320,0.12862419
376995,0.12877062
370886,0.12944737
370899,0.1295085
376986,0.12964457
368560,0.12987798
373813,0.13101555
369968,0.13155788
355808,0.13156128
357509,0.13156128
364319,0.13156128
355196,0.13156128
363767,0.13156128
357107,0.13156128
354447,0.13156128
358463,0.13156128
360594,0.13156128
352699,0.13156128
371300,0.13173513
373950,0.13175292
372907,0.13180225
371825,0.13202775
359244,0.13205656
364672,0.13205656
362203,0.13205656
370142,0.13240312
359130,0.13255942
372558,0.13312261
366094,0.13380638
370582,0.13422032
374554,0.1342645
377037,0.13467984
376349,0.13534713
357475,0.13539179
365247,0.13563165
353241,0.13634676
358281,0.13634676
374434,0.13660197
376668,0.13687293
375618,0.13729508
369325,0.13868833
378049,0.13888441
371286,0.13951908
372962,0.14066745
368998,0.14101586
377467,0.1418014
371601,0.14182629
367178,0.14266902
371407,0.14291516
361011,0.1429173
359731,0.1429173
359384,0.1429173
353075,0.1429173
356119,0.1429173
354756,0.1429173
375437,0.14307281
371299,0.14397165
367355,0.14401457
360997,0.1441753
358044,0.1441753
364724,0.1441753
363900,0.1441753
361442,0.1441753
358192,0.1441753
360269,0.1441753
362223,0.1441753
368993,0.1449883
368051,0.14585216
370560,0.14601573
368083,0.14628178
378380,0.1463945
365186,0.14641191
369126,0.14665715
372357,0.14687504
361012,0.14734478
375474,0.14737695
374452,0.14833412
376901,0.14854664
362241,0.14958565
366697,0.14962399
366881,0.14975317
367731,0.14991233
365166,0.15012412
377952,0.15069228
369991,0.15126424
362890,0.15138717
364639,0.15138717
367341,0.15161003
376781,0.15191841
369594,0.15279433
366649,0.15303805
367549,0.15344942
365310,0.15360418
373253,0.15375507
367513,0.15465528
369462,0.15475495
371786,0.15482418
370212,0.15493144
367713,0.15543082
366126,0.1556566
370152,0.15779148
361003,0.15835932
364735,0.15835932
362227,0.15835932
361450,0.15835932
359263,0.15835932
360273,0.15835932
376493,0.15857328
369629,0.15940794
369996,0.15978068
376108,0.15995985
368565,0.16064677
374732,0.16078664
367010,0.16087613
368382,0.1610966
377652,0.1619217
367906,0.16264682
365768,0.16285512
369989,0.16339302
367534,0.16352576
366863,0.16408342
357688,0.16431588
373210,0.16516627
376914,0.1659379
364169,0.16679876
364460,0.16679876
363446,0.16679876
374462,0.16709155
370268,0.1680395
366889,0.16861884
374770,0.168787
367388,0.16891809
365180,0.16907212
365409,0.17083457
368681,0.17232735
375911,0.17264451
367401,0.17309214
365270,0.17409165
373835,0.17410135
370167,0.17430753
378397,0.1747717
375602,0.17534107
365461,0.17574725
377303,0.17610024
366059,0.17640483
370900,0.17665185
367633,0.17703831
367372,0.17841762
367874,0.17855184
377792,0.17884919
371589,0.18034886
365734,0.18082984
369012,0.18124086
371970,0.18240824
367550,0.18278265
366502,0.18279354
368380,0.18291496
365769,0.18313959
374140,0.18321498
373460,0.18410702
374126,0.18417515
371971,0.18530199
372810,0.1856838
375060,0.18620412
376093,0.18623944
367185,0.18636021
365589,0.18686268
372512,0.18828696
362701,0.18862751
359260,0.1888535
373992,0.18926898
377624,0.18932743
378186,0.19005361
366845,0.19045883
374919,0.19097136
360789,0.1909901
353166,0.1909901
367409,0.19127303
372692,0.19146894
370902,0.19152464
371250,0.19160216
373105,0.19374274
373452,0.19408064
375696,0.19475378
363886,0.19505112
365246,0.19512829
367733,0.19527875
375442,0.19570976
366888,0.19610143
373461,0.19714104
365735,0.19733453
370569,0.1976129
374315,0.1980521
374920,0.19823587
367191,0.19979042
375049,0.20000401
377455,0.20123029
353872,0.2022374
375784,0.20274724
365313,0.20281813
373091,0.20285335
374113,0.20297994
368734,0.20334868
365420,0.20351131
375210,0.20365417
370287,0.20397036
371411,0.20466657
366693,0.2047175
369784,0.2047668
366108,0.20494537
372136,0.20509413
370538,0.20552485
367688,0.20695502
375293,0.20759702
376889,0.20783503
368416,0.20821539
370187,0.2086135
367334,0.20897216
372683,0.20925833
373683,0.20994347
371642,0.21057251
375297,0.21138899
371609,0.2119391
376646,0.21232226
370125,0.21258682
365197,0.21270955
372255,0.21271719
366674,0.21291117
375457,0.21360083
374292,0.21391177
374330,0.21465427
378426,0.2159537
362723,0.21658072
359852,0.21658072
364994,0.21658072
356183,0.21658072
366853,0.21673582
366498,0.21687247
368246,0.21722387
363131,0.2174921
365460,0.21750003
367218,0.2179404
369625,0.2181606
372090,0.21902092
366273,0.2192239
362934,0.2193715
364728,0.2193715
368974,0.21961744
367724,0.22019139
371618,0.22058044
370382,0.22060603
375615,0.22068642
372796,0.2209963
367847,0.22131793
365415,0.22159408
371605,0.22385725
367523,0.2245153
365761,0.22486839
368733,0.22492558
376657,0.22508931
366954,0.22520822
372251,0.22769098
364717,0.22804008
359652,0.22804008
355392,0.22804008
354239,0.22804008
354633,0.22804008
356054,0.22804008
353054,0.22804008
362928,0.22804008
365269,0.22815144
369814,0.22823633
368675,0.22848038
355776,0.22897932
372888,0.22899826
377783,0.2296104
366490,0.22966543
377797,0.23039523
369015,0.23046154
374784,0.2304692
369279,0.23090091
355375,0.23154649
367743,0.23249742
354234,0.23331821
368858,0.23358451
374758,0.23526342
376242,0.23542424
371417,0.23576935
371047,0.23617056
361463,0.2362236
362301,0.2362236
372569,0.23697443
371771,0.23747471
368518,0.23808362
365272,0.23814175
365206,0.23838557
367577,0.2388261
365432,0.23883265
362851,0.23905319
364447,0.23905319
369176,0.23919977
371264,0.23954734
371254,0.23967262
374754,0.24024652
369982,0.24044025
373467,0.24124828
360232,0.24147207
372309,0.24167025
372231,0.24232887
365195,0.24289036
369465,0.2433949
361552,0.24452376
360563,0.24452376
362858,0.24452376
364458,0.24452376
362132,0.24452376
361124,0.24452376
372689,0.24626501
374939,0.24703851
366662,0.24746008
367392,0.24863239
371655,0.25048837
377639,0.2510634
375601,0.25111368
371636,0.25126818
365383,0.2519696
376906,0.2532959
376123,0.25401843
373958,0.2540193
371393,0.25410968
374913,0.25417137
366689,0.25446138
365888,0.25625372
378403,0.25717583
369815,0.2591264
371832,0.2597202
361856,0.2602715
358458,0.2602715
361291,0.2602715
362479,0.2602715
364687,0.2602715
363764,0.2602715
360590,0.2602715
364314,0.2602715
370155,0.26033437
373245,0.26098165
368573,0.26103655
356771,0.26156473
378223,0.26270795
371625,0.26299053
370370,0.2632742
367201,0.26358125
378094,0.2638604
375463,0.2642229
374630,0.26452577
378239,0.26469192
369192,0.2650431
375478,0.26519343
376980,0.26519734
378027,0.2651988
376348,0.26540014
368214,0.2663552
374419,0.26718253
360589,0.26807743
357502,0.26807743
362478,0.26807743
352693,0.26807743
361290,0.26807743
370134,0.26835382
373814,0.27041006
377333,0.27172402
376226,0.27260235
369818,0.2727358
368680,0.27360123
371270,0.27486813
374426,0.275008
357448,0.27568984
374918,0.2765907
372806,0.27686578
373384,0.2780089
372109,0.27887723
366524,0.28014264
368658,0.280216
368728,0.28124776
365429,0.28165913
375913,0.2817762
366207,0.28262752
372765,0.28270808
365569,0.28310573
366872,0.2831284
367885,0.28314736
376885,0.28479192
365863,0.28480962
368930,0.28511629
372701,0.2856198
377361,0.28563726
365756,0.28643695
366688,0.28659198
375610,0.2866079
365621,0.28698698
369430,0.28715122
378103,0.28732234
378395,0.28829587
373896,0.28838718
376911,0.28951243
366683,0.2898372
368389,0.28993556
369294,0.29001722
372657,0.2911911
364302,0.29143012
361306,0.29143012
353558,0.29143012
365889,0.29155758
377203,0.2916155
367744,0.2917815
377777,0.2920836
371267,0.29240307
367894,0.2924424
365322,0.29279083
366265,0.29282412
373243,0.29296097
371571,0.29300693
374134,0.2935277
354828,0.29483086
355772,0.29483086
353867,0.29483086
376897,0.29500872
370523,0.29536152
365910,0.296164
367019,0.2962044
369014,0.29648408
371292,0.2972253
375889,0.2975362
377774,0.29797685
366090,0.29798007
366831,0.29837218
365733,0.30029568
377320,0.30073366
368602,0.30083573
376658,0.30090803
369302,0.30181867
371076,0.30207872
372770,0.30246755
371360,0.30278555
353571,0.3037534
365904,0.30378532
372782,0.30402088
372222,0.3041032
376091,0.30413085
369460,0.3045029
365407,0.3046336
370731,0.30554354
366709,0.30576414
374757,0.3058384
372704,0.3077653
367892,0.30783468
372570,0.30796772
364601,0.30871168
373369,0.30891398
373442,0.3092821
368258,0.31045794
376873,0.31046903
368582,0.31103522
375471,0.31207782
366519,0.3124073
365753,0.31242597
365387,0.31251615
374620,0.3129753
367222,0.31312653
372310,0.3135271
377157,0.31451222
373932,0.31488717
378401,0.3155974
371550,0.31562108
377767,0.31668174
373111,0.31671795
353861,0.316984
354442,0.316984
354821,0.316984
369193,0.31767434
366517,0.3178148
370141,0.31812897
371402,0.31837496
365869,0.31878284
374074,0.31945935
369825,0.3198768
355884,0.32181412
368730,0.32284883
371796,0.32340562
374320,0.32397327
378215,0.324144
374608,0.32446077
370168,0.32562858
371957,0.32566214
375053,0.32820946
368099,0.32882977
369452,0.3288921
377964,0.32934096
377648,0.3297497
369431,0.32985917
368601,0.32994443
372129,0.33050337
369005,0.33051574
369022,0.33111945
371627,0.33117682
367846,0.3314739
378075,0.33171648
370907,0.33179978
374302,0.33258718
378229,0.33281115
373996,0.3331643
374114,0.33341447
369971,0.33344373
367914,0.33400038
377480,0.33402982
373446,0.3346859
374115,0.33515015
366259,0.3353445
376669,0.33596867
366242,0.33611175
366081,0.33630627
373232,0.3363188
365414,0.3366162
370712,0.33690107
370817,0.33692843
376478,0.33800605
369975,0.33812493
376908,0.3383456
368383,0.33933234
368395,0.3400844
366980,0.34061587
366978,0.34095007
371795,0.34106252
371520,0.34147123
367425,0.34160858
376092,0.34196025
361028,0.34223315
375776,0.34242055
375408,0.34290493
374294,0.3429472
369992,0.34343195
365909,0.34361932
371599,0.34368837
378304,0.34393272
369456,0.34463245
367360,0.34512454
365410,0.34570205
367545,0.34602875
374903,0.34605616
375063,0.34634894
372099,0.34789756
378230,0.34837845
376336,0.34855705
367176,0.34858426
369028,0.34874997
367544,0.34910274
366799,0.34966168
365439,0.34972537
371634,0.3499012
368084,0.3500635
368729,0.35205558
369904,0.35271084
375178,0.35315844
376232,0.3536006
376909,0.35371506
375557,0.3543323
368547,0.3545655
372248,0.35476854
370919,0.35487393
371106,0.35536662
371271,0.35539216
370697,0.3554052
369949,0.3559485
374402,0.3560477
377364,0.3563635
367558,0.35661197
370736,0.3566332
373972,0.3570452
372874,0.35725197
366960,0.35779375
374904,0.35815904
367174,0.35860103
377476,0.3593934
367279,0.3595804
376618,0.3607376
365265,0.36165228
373987,0.36173984
366953,0.36243775
372879,0.36303663
367379,0.36321354
366089,0.3644304
366243,0.36543202
377451,0.36634362
367851,0.36635005
377213,0.36706614
366975,0.36723587
368212,0.36742657
365413,0.36800793
377353,0.36815405
376495,0.36855832
371930,0.36866447
367929,0.36867526
371797,0.36876312
368853,0.36890817
367559,0.37130666
368832,0.37136412
367692,0.37174416
368585,0.3726193
366928,0.37299538
370144,0.37324566
366977,0.37366405
368077,0.37404957
373650,0.37445942
378391,0.3748375
367564,0.37485987
376358,0.37512
365445,0.37540495
374765,0.37635136
376667,0.37655988
368405,0.37668687
373966,0.37721506
376861,0.3778988
367588,0.3779721
371978,0.37838268
371401,0.37854567
367900,0.37861124
370232,0.37912473
371066,0.38018024
370561,0.3809233
371588,0.3819117
365892,0.38224122
369961,0.3824982
377642,0.38264582
373088,0.38340634
369252,0.38346836
377358,0.38401338
377922,0.3840141
368578,0.3846156
367727,0.3849743
378428,0.38551724
376900,0.38555434
374308,0.38596588
366964,0.3864128
376109,0.38677016
365424,0.38677758
376299,0.3872777
370137,0.38810685
373674,0.38836637
365902,0.38840625
355787,0.38910526
372909,0.38913134
369154,0.38969263
373114,0.38981947
373095,0.39000535
371628,0.391215
367381,0.3912979
375209,0.39150184
374601,0.3919181
367020,0.3923421
361006,0.39282477
368660,0.39319807
368047,0.3934448
366686,0.39395583
373933,0.39414588
366085,0.3953995
365619,0.39553067
367187,0.3962005
369972,0.39692557
369469,0.3971467
368747,0.39896783
375617,0.3993627
370843,0.3998376
376110,0.4009197
366511,0.4011196
361865,0.4020985
375782,0.40286893
370554,0.4032865
371950,0.40461302
369984,0.40486678
367212,0.40487358
372245,0.40493134
368407,0.40506983
376653,0.40517458
372811,0.4053601
367889,0.4064088
374127,0.40643662
372451,0.40669808
378076,0.40719947
376836,0.40730688
371016,0.40750295
373362,0.40803936
375470,0.40910056
369332,0.40977174
368081,0.4098912
371275,0.41065553
367420,0.4106734
377601,0.4114344
369441,0.412113
374756,0.4125439
367411,0.41301394
367872,0.41303495
365438,0.4138429
373257,0.4147707
375774,0.41516626
368716,0.41585967
365468,0.4160543
367358,0.41691488
372903,0.41774654
372201,0.4177854
368902,0.41833058
373476,0.41857094
373112,0.4191954
375763,0.41976583
373675,0.41988152
375197,0.4210237
374624,0.42118084
374551,0.422711
369296,0.42273542
376679,0.42285994
366275,0.42327043
368066,0.42360723
374776,0.42467612
370711,0.42468563
367567,0.42544243
373667,0.42600486
371071,0.42630088
369630,0.4267061
373443,0.42698306
374325,0.42705068
368819,0.4275228
377497,0.42805958
370557,0.4284793
366838,0.42892656
369792,0.4294649
370743,0.42965564
371037,0.42984426
376049,0.42991087
377857,0.4303765
370889,0.43228734
365448,0.4323708
375282,0.4325839
377628,0.43322855
367383,0.43422818
372958,0.43468243
365559,0.4348106
376088,0.4352585
360609,0.43565768
357128,0.43565768
355222,0.43565768
358481,0.43565768
355827,0.43565768
354470,0.43565768
357527,0.43565768
364333,0.43565768
374107,0.43616962
377473,0.43675458
368852,0.43725336
374122,0.43736392
371963,0.43820235
377793,0.4385636
371624,0.4394811
369604,0.43994337
375265,0.44020668
365704,0.4405071
372352,0.4407807
373657,0.44108576
374305,0.44119874
370707,0.44129747
368709,0.44139153
368139,0.4418839
369007,0.4419138
372914,0.44216633
376979,0.44264892
376887,0.4432908
371379,0.4433885
367578,0.44365972
372893,0.44398004
374769,0.44481048
370369,0.4448289
368827,0.44590634
370384,0.44595844
363032,0.4459884
373392,0.44697833
371406,0.44709405
375051,0.44818512
367871,0.4492077
377479,0.4496322
377472,0.44969702
367213,0.45087445
375185,0.45276892
366847,0.45281896
369432,0.45302466
370719,0.45373967
373672,0.45528618
372358,0.45579946
374172,0.4558716
368038,0.4560959
367903,0.456142
373436,0.45626047
364780,0.45652393
358769,0.4570127
360730,0.4570127
372261,0.45805445
369121,0.4601082
369029,0.46069935
377607,0.46102163
372328,0.4610966
371062,0.46130922
376227,0.461428
371620,0.46202755
372781,0.46211827
366680,0.46230236
377778,0.46434033
367198,0.46513405
374632,0.46596855
365588,0.46654972
373964,0.46701974
365875,0.46739027
358849,0.4677151
359141,0.4677151
373271,0.46777514
366982,0.4694898
368167,0.47004953
367380,0.47008887
372804,0.47091112
376476,0.47124454
365244,0.47193637
369474,0.47313365
374131,0.47348586
371069,0.47417092
370539,0.47435436
376881,0.47550824
368401,0.47594306
370219,0.47753584
369024,0.4781648
367562,0.47862157
369965,0.47868866
374303,0.47879645
365558,0.47894377
369328,0.47964185
369986,0.47994655
375203,0.48069036
367016,0.48216078
369306,0.48293912
367524,0.48361194
371288,0.48364547
377349,0.48434514
373670,0.48670015
377457,0.48727903
378245,0.48795956
374731,0.4884653
365271,0.48857465
367704,0.4893929
369336,0.48952687
373391,0.48975435
375450,0.48976165
373275,0.48998535
370547,0.49112165
367234,0.4916742
367703,0.49176398
373931,0.49192616
377962,0.4925809
365587,0.49269563
365731,0.49338192
370230,0.4942751
377356,0.4946306
373124,0.49468017
373109,0.4947571
377459,0.49496162
375919,0.49576882
371260,0.4959316
375312,0.4962141
373252,0.49660343
374593,0.49667373
368701,0.49692565
367648,0.49879304
365430,0.4997726
369468,0.49978995
374610,0.49986717
369944,0.49993286
368259,0.5000791
374741,0.5005051
368673,0.50078285
370223,0.5010261
370703,0.5010822
366682,0.50249624
373475,0.50253433
372533,0.50350016
368234,0.5042972
366631,0.5047498
375605,0.50503755
375609,0.5050756
373684,0.5062701
376335,0.5063106
368286,0.5068454
376339,0.5069082
365436,0.50730115
366491,0.5075921
370221,0.5094241
372112,0.5103851
366064,0.51058
373967,0.5108022
375751,0.51132894
371810,0.5115434
369486,0.5118
368723,0.5123438
376904,0.5128286
367378,0.5129191
366654,0.51350725
376825,0.51379037
365207,0.51382184
373213,0.5144701
374908,0.5150815
367556,0.5161596
366993,0.51634616
370578,0.51661
375932,0.5167234
370880,0.51704687
365163,0.5179143
371072,0.51798123
370165,0.51840365
367709,0.5191142
376905,0.51977724
376999,0.5203582
376882,0.5207086
372263,0.5222764
377640,0.5223825
366855,0.522515
367730,0.522827
375858,0.522967
377498,0.5233619
371369,0.5233982
370286,0.5235111
365884,0.5242549
371291,0.52454025
369473,0.52522975
367723,0.5260232
377449,0.5261806
375792,0.5265146
369421,0.5276115
372787,0.5278174
365249,0.52782005
368550,0.5280139
373217,0.5285987
375791,0.52875113
369153,0.5287899
374500,0.52882415
373473,0.5296809
366957,0.53133935
376932,0.5313735
370518,0.5316312
371990,0.53235877
365890,0.53301924
369021,0.53396267
377927,0.535052
373070,0.53529245
370709,0.53588074
371083,0.5358895
374777,0.5360911
372891,0.5365462
372767,0.53672594
372329,0.5369262
371983,0.53734463
377371,0.5391197
372345,0.53959817
369597,0.5400296
367223,0.54019487
373435,0.5412352
368996,0.54147
366672,0.54247534
376810,0.5428567
371295,0.5432939
378427,0.5433655
378231,0.54363346
372788,0.543634
376500,0.5436397
371293,0.5437866
377428,0.54399216
367557,0.54440856
369542,0.54483515
365782,0.54497415
370140,0.5452117
358280,0.5460363
367568,0.5462725
369962,0.5471283
367589,0.5481451
371781,0.5481549
372541,0.54937154
370260,0.5495452
371829,0.5501554
357519,0.55092263
367548,0.55250365
373673,0.5531536
376511,0.55320346
367591,0.5540295
370931,0.5546548
366962,0.5546841
366700,0.55513424
370579,0.55531204
374738,0.5555747
377372,0.55590844
368406,0.55671656
374293,0.55744153
368404,0.55750954
371363,0.5579318
374615,0.5591521
368568,0.5591925
377478,0.56039095
366873,0.56090194
367390,0.5613333
367393,0.5616096
368850,0.5621682
377615,0.56284475
377784,0.56422514
370588,0.564342
377186,0.5646066
370580,0.56495285
371984,0.5651123
371992,0.56593233
366976,0.5661675
374926,0.56619626
371614,0.5664307
367221,0.56649333
366247,0.5667778
372339,0.56753814
367302,0.5682334
367232,0.56861395
368835,0.5693429
370925,0.5694733
372792,0.5695716
371091,0.5701152
373260,0.57198
374125,0.5722649
369957,0.5727949
365800,0.5728209
365885,0.57342374
370570,0.57358056
370926,0.5736017
366109,0.5749737
366504,0.5756727
377482,0.57575387
372546,0.576072
369313,0.57666844
376894,0.5768355
375916,0.5774374
369993,0.5776258
371068,0.5790246
368588,0.5796853
375909,0.5797606
369303,0.5802005
366088,0.58056533
367007,0.5815999
367590,0.58289135
367922,0.5836115
366239,0.5841288
365253,0.5849298
376867,0.5853017
369970,0.5853097
366257,0.5855399
374329,0.5862039
374915,0.5867517
366678,0.5874055
378406,0.5876682
372887,0.5878501
366684,0.5881382
378067,0.58846146
370255,0.5897801
367017,0.59012526
369429,0.5905385
368825,0.5918185
366691,0.59230405
374425,0.5934566
375304,0.5945104
368187,0.59451365
378379,0.59543806
372320,0.5956222
365582,0.5965723
375174,0.596933
371283,0.59696716
374713,0.5978855
366973,0.5980356
370749,0.5980827
372164,0.5984749
371649,0.5986431
372351,0.5989745
369321,0.599704
371078,0.5999273
366002,0.5999742
368970,0.6005694
377360,0.6006358
371960,0.6013098
368071,0.60139614
365565,0.60174936
369956,0.6023319
367394,0.60334927
367844,0.6037779
368291,0.6048911
375754,0.6063161
372882,0.6081592
366202,0.6084475
367877,0.6085595
369478,0.6086639
365732,0.6089055
366116,0.6092207
376879,0.60961246
370282,0.61187696
